dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,['isoprene_planetary_survey.md'],f_easy_splashport_pop,0.000955,True,gemini-3.1-flash-lite,2,4.2e-05,What is the population of Splashport and where is the city located?,factual,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.6391, 0.6024]",3,0.000997
ducks,,['isoprene_planetary_survey.md'],f_easy_polymer_share,0.00147325,True,gemini-3.1-flash-lite,3,2.7e-05,What share of Isoprene's economy is accounted for by polymer extraction and processing?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7415, 0.7254, 0.6964]",3,0.0015002499999999998
ducks,,['isoprene_planetary_survey.md'],f_easy_buoyant_capacity,0.00150725,True,gemini-3.1-flash-lite,3,3.0000000000000004e-05,What is the sustained capital-vessel construction capacity of the Buoyant Yards per cycle?,factual,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.6933, 0.6665, 0.6528]",3,0.00153725
ducks,,['isoprene_planetary_survey.md'],f_easy_way_of_tides_pct,0.001473,True,gemini-3.1-flash-lite,3,3.45e-05,What percentage of Isoprene's population practices the Way of the Tides?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7206, 0.7191, 0.6844]",3,0.0015075
ducks,,['duck_wars_extended_history.md'],f_med_battlebill,0.00064075,True,gemini-3.1-flash-lite,2,9.449999999999999e-05,What was the Mark-VII Battlebill and what wartime problem did it solve?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md']","[0.6077, 0.6028]",3,0.00073525
ducks,,['duck_wars_extended_history.md'],f_med_loofah_accord_year,0.00117775,True,gemini-3.1-flash-lite,3,2.7e-05,In what standard cycle was the Loofah Accord signed?,factual,"['duck_wars_extended_history.md', 'quack_federation_governance.md', 'duck_wars_extended_history.md']","[0.6606, 0.6531, 0.6491]",3,0.0012047499999999999
ducks,,['duck_wars_extended_history.md'],f_med_long_withdrawal,0.00089475,True,gemini-3.1-flash-lite,3,0.0001455,What was the Long Withdrawal and which worlds anchored the resulting defensive arc?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.6451, 0.6359, 0.6293]",3,0.00104025
ducks,,['isoprene_planetary_survey.md'],f_med_reedwater_act,0.0012975,True,gemini-3.1-flash-lite,3,9.15e-05,"What does the Reedwater Conservation Act protect, and roughly how many harvesting licenses are issued per cycle?",factual,"['isoprene_planetary_survey.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.665, 0.6646, 0.6634]",3,0.001389
ducks,,['isoprene_planetary_survey.md'],f_med_stillwater_protocol,,False,,0,,What is the Stillwater Protocol and what is the designated primary continuity-of-government site?,factual,[],[],3,
ducks,,['isoprene_planetary_survey.md'],f_med_trans_continental_canal,0.00150625,True,gemini-3.1-flash-lite,3,4.8e-05,How long is the Trans-Continental Canal and what does it connect?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.6423, 0.6145, 0.6041]",3,0.00155425
ducks,,['quack_federation_governance.md'],f_med_first_paddler,0.00038525,True,gemini-3.1-flash-lite,1,3.7500000000000003e-05,Who currently holds the office of First Paddler and which Paddle is she from?,factual,['quack_federation_governance.md'],[0.6361],3,0.00042275
ducks,,['quack_federation_governance.md'],f_med_hydromarch_term,0.0009565,True,gemini-3.1-flash-lite,2,2.7e-05,"How long is the Hydromarch's term of office, and may they be reappointed?",factual,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.6794, 0.6098]",3,0.0009835
ducks,,['quack_federation_governance.md'],f_med_ripple_protocol,0.00129625,True,gemini-3.1-flash-lite,3,6.9e-05,What is the Ripple Protocol and how many readings does a Council proposal require?,factual,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.6796, 0.6202, 0.6073]",3,0.0013652500000000001
ducks,,['isoprene_planetary_survey.md'],f_med_reedwater_league,0.00129775,True,gemini-3.1-flash-lite,3,5.1e-05,What was the Reedwater League and which modern Federation institution traces direct descent from its Council of Reedmasters?,factual,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7048, 0.6606, 0.6599]",3,0.0013487500000000001
ducks,,['species_compendium.md'],f_med_mistral_wisps,0.00024,True,gemini-3.1-flash-lite,1,0.000138,What are Mistral Wisps and how does their emergent cognition arise and persist?,factual,['species_compendium.md'],[0.6259],3,0.00037799999999999997
ducks,,['species_compendium.md'],f_med_precursor_tier,0.00024125,True,gemini-3.1-flash-lite,1,4.9500000000000004e-05,How does the Office of Xenology classify Precursor artifacts and what must be done when one is recovered?,factual,['species_compendium.md'],[0.6564],3,0.00029075
ducks,,['duck_wars_extended_history.md'],f_med_pondreader_framework,0.00103425,True,gemini-3.1-flash-lite,3,9.300000000000001e-05,What did Doctora-Hen Pondreader argue was the true nature of Spong chemical signaling?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'species_compendium.md']","[0.7011, 0.6468, 0.6399]",3,0.00112725
ducks,,['duck_wars_extended_history.md'],f_med_first_splish_splash,0.00089675,True,gemini-3.1-flash-lite,3,7.950000000000001e-05,"When did open war begin between the Federation and the Spong, and what was lost in the initial engagement?",factual,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7286, 0.726, 0.7033]",3,0.00097625
ducks,,['isoprene_planetary_survey.md'],f_med_glassine_uni_year,0.00095425,True,gemini-3.1-flash-lite,2,2.7e-05,In what cycle was the University of Glassine founded?,factual,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.6207, 0.6]",3,0.00098125
ducks,,['galactic_gazetteer.md'],f_hard_squeak_minor_vs_others,0.00146175,True,gemini-3.1-flash-lite,3,3.9e-05,Why does any movement on the surface of Squeak Minor generate high-pitched squeaking sounds?,factual,"['isoprene_planetary_survey.md', 'galactic_gazetteer.md', 'isoprene_planetary_survey.md']","[0.66, 0.653, 0.6511]",3,0.00150075
ducks,,['duck_technology.md'],f_hard_bubble_disambiguation,0.000724,True,gemini-3.1-flash-lite,3,6e-06,Which Federation defensive technology works by absorbing energy in a layered field that 'pops' on impact?,factual,"['duck_technology.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.6772, 0.6395, 0.6057]",3,0.0007300000000000001
ducks,,['isoprene_planetary_survey.md'],f_hard_hardshell_squeakish,0.000581,True,gemini-3.1-flash-lite,1,2.55e-05,Which Paddle dialect is so divergent that some linguists classify it as a separate language?,factual,['isoprene_planetary_survey.md'],[0.6024],3,0.0006065
ducks,,['species_compendium.md'],f_hard_bristlers_reclassified,0.001351,True,gemini-3.1-flash-lite,3,4.6500000000000005e-05,"In what cycle were the Bristlers of Bristle reclassified as potentially sapient, and who led the work?",factual,"['species_compendium.md', 'duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[0.6726, 0.6497, 0.615]",3,0.0013975
ducks,,['quack_federation_governance.md'],f_hard_treaty_long_hum,0.00118525,True,gemini-3.1-flash-lite,3,0.0001005,What is the Treaty of the Long Hum and what unique citizenship arrangement did it establish?,factual,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'species_compendium.md']","[0.6618, 0.6391, 0.6347]",3,0.00128575
ducks,,['duck_wars_extended_history.md'],f_hard_first_year_losses,0.000724,True,gemini-3.1-flash-lite,3,2.4e-05,Approximately how many capital vessels did the Federation lose in the first cycle of the Great Duck Wars?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_technology.md']","[0.8074, 0.76, 0.7378]",3,0.0007480000000000001
ducks,,['duck_wars_extended_history.md'],f_hard_glossy_feather,0.000873,True,gemini-3.1-flash-lite,3,4.8e-05,"Which survey vessel produced the first hint that the Sudsy Reaches contained intelligence, and how long did the report sit in the archive?",factual,"['duck_wars_extended_history.md', 'species_compendium.md', 'the_duck_wars.md']","[0.6782, 0.663, 0.6372]",3,0.0009209999999999999
ducks,,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']",f_hard_council_platform,0.0009535,True,gemini-3.1-flash-lite,2,3.15e-05,Where does the Tide Council physically convene?,factual,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.6753, 0.6175]",3,0.000985
ducks,,['isoprene_planetary_survey.md'],f_hard_squeak_grass,0.00147325,True,gemini-3.1-flash-lite,3,4.6500000000000005e-05,Which species of Isoprene grass produces audible high-frequency tones when disturbed by wind?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.6927, 0.677, 0.6149]",3,0.00151975
ducks,,['isoprene_planetary_survey.md'],f_hard_golden_ripple,0.001297,True,gemini-3.1-flash-lite,3,6.45e-05,What is the Golden Ripple and what role does it play in Squeakish architecture?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.6715, 0.6377, 0.635]",3,0.0013614999999999999
ducks,,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']",m_waddles_birth_and_role,0.000897,False,gemini-3.1-flash-lite,3,0.0001575,"Where was Commodore Waddles born, and what was his decisive contribution to the Battle of the Loofah Line?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7667, 0.7595, 0.7245]",3,0.0010545
ducks,,"['species_compendium.md', 'duck_wars_extended_history.md']",m_pondreader_and_spong_biology,0.0010345,True,gemini-3.1-flash-lite,3,0.0001845,"How does Spong chemical signaling actually work biologically, and how did Pondreader reinterpret what it meant?",multi_hop,"['duck_wars_extended_history.md', 'species_compendium.md', 'duck_wars_extended_history.md']","[0.6931, 0.6417, 0.6378]",3,0.001219
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_polymer_industry_and_compact,0.0014755,False,gemini-3.1-flash-lite,3,7.500000000000001e-05,"How large is Isoprene's polymer industry as a share of its economy, and what compact regulates harvesting to ensure forest sustainability?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7373, 0.7259, 0.6802]",3,0.0015505
ducks,,"['quack_federation_governance.md', 'duck_wars_extended_history.md']",m_wave_rider_post_war,0.00118275,True,gemini-3.1-flash-lite,3,0.000102,"What political status do the Wave-Rider city-states hold within the Federation, and what diplomatic role do they play between the Federation and the Spong?",multi_hop,"['quack_federation_governance.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7275, 0.7054, 0.6849]",3,0.00128475
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_battlebill_lineage,0.001019,False,gemini-3.1-flash-lite,3,0.000135,"What wartime need produced the Mark-VII Battlebill, and what heavy capital vessel program is currently being built by its successors at the Buoyant Yards?",multi_hop,"['quack_federation_governance.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.6502, 0.6474, 0.6473]",3,0.0011539999999999999
ducks,,"['quack_federation_governance.md', 'species_compendium.md']",m_echo_folk_collective_seat,0.00118675,True,gemini-3.1-flash-lite,3,0.0001185,"How are the Echo-Folk represented in the Tide Council, and what does their collective citizenship arrangement mean biologically?",multi_hop,"['quack_federation_governance.md', 'species_compendium.md', 'isoprene_planetary_survey.md']","[0.6941, 0.6528, 0.6229]",3,0.00130525
ducks,,"['galactic_gazetteer.md', 'duck_technology.md']",m_squeak_drive_origin,0.0012065,True,gemini-3.1-flash-lite,3,0.0001215,"Which moon's natural acoustic phenomenon inspired the Squeak Drive, and what does the Squeak Drive itself do to a starship's water exhaust?",multi_hop,"['duck_technology.md', 'galactic_gazetteer.md', 'isoprene_planetary_survey.md']","[0.7013, 0.6684, 0.6603]",3,0.0013280000000000002
ducks,,"['galactic_gazetteer.md', 'duck_wars_extended_history.md']",m_loofah_geography_battle,0.00089775,False,gemini-3.1-flash-lite,3,0.0002325,"What kind of material makes up the Loofah Line, and why was driving the Spong fleet into it militarily decisive?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'the_duck_wars.md']","[0.7808, 0.7752, 0.7683]",3,0.00113025
ducks,,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md']",m_elastos_processing,0.001475,False,gemini-3.1-flash-lite,3,0.000123,"What material does the Federation harvest on Elastos, and where on Isoprene is that material further compounded for industrial use?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7374, 0.702, 0.692]",3,0.001598
ducks,,"['species_compendium.md', 'quack_federation_governance.md']",m_paddles_council_voting,0.00149475,False,gemini-3.1-flash-lite,3,2.4e-05,How many Paddles exist and how many seats does each hold in the Tide Council?,multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[0.7375, 0.6699, 0.6525]",3,0.00151875
ducks,,"['duck_wars_extended_history.md', 'species_compendium.md']",m_drainer_against_spong_biology,0.00072525,False,gemini-3.1-flash-lite,3,0.0001395,"Why was the Drainer weapon initially so effective against Federation ships, given the colonial body structure of the Spong themselves?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_technology.md']","[0.7133, 0.7068, 0.6735]",3,0.00086475
ducks,,"['galactic_gazetteer.md', 'species_compendium.md']",m_bar_precursor,0.001155,True,gemini-3.1-flash-lite,3,0.0001275,"What is the Bar, and how is it classified under the Office of Xenology's significance tiers?",multi_hop,"['species_compendium.md', 'galactic_gazetteer.md', 'quack_federation_governance.md']","[0.6878, 0.6199, 0.6148]",3,0.0012825
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_reedwater_league_ancestry,0.00118675,True,gemini-3.1-flash-lite,3,0.000309,"Which pre-Federation polity is the institutional ancestor of the Tide Council, and how is the modern Council composed?",multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'species_compendium.md']","[0.7425, 0.6597, 0.6574]",3,0.0014957500000000001
ducks,,"['isoprene_planetary_survey.md', 'species_compendium.md']",m_bristlers_pendweather,0.00115475,False,gemini-3.1-flash-lite,3,0.0001095,"What protocol governs Federation contact with Bristle, and what underlying behavior of the Bristlers prompted it?",multi_hop,"['duck_wars_extended_history.md', 'quack_federation_governance.md', 'species_compendium.md']","[0.6618, 0.6506, 0.6471]",3,0.00126425
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_sap_drinker_polymer,0.00147575,False,gemini-3.1-flash-lite,3,6.6e-05,"What is the dominant tree species of the Isoprene polymer forests, and what is its sap used for at a Federation-wide level?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7508, 0.7259, 0.6928]",3,0.0015417500000000002
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_first_squadron_doctrine,0.000898,False,gemini-3.1-flash-lite,3,0.00014849999999999998,"Where is the First Squadron based, and what has been the Fleet's standing doctrine since the Battle of the Loofah Line?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'the_duck_wars.md']","[0.6935, 0.6819, 0.6806]",3,0.0010465000000000001
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_waddles_legacy,0.0007235,False,gemini-3.1-flash-lite,3,3.45e-05,"What did Commodore Waddles do after retiring, and what is his canonical written work?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_technology.md']","[0.6951, 0.6777, 0.6689]",3,0.000758
ducks,,"['duck_wars_extended_history.md', 'quack_federation_governance.md']",m_stillwater_lineage,0.00101775,True,gemini-3.1-flash-lite,3,4.8e-05,"Which Hydromarch promoted Waddles to operational command during the war, and which current Hydromarch shares his Paddle name?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'quack_federation_governance.md']","[0.7133, 0.6935, 0.6819]",3,0.00106575
ducks,,[],o_hydromarch_salary,0.0003845,False,gemini-3.1-flash-lite,1,2.55e-05,What is the annual salary of the Hydromarch in Drops?,out_of_scope,['quack_federation_governance.md'],[0.6389],3,0.00041000000000000005
ducks,,[],o_spong_population,0.00101525,False,gemini-3.1-flash-lite,3,3.15e-05,What is the total population of the Absorbant Empire of Spong?,out_of_scope,"['duck_wars_extended_history.md', 'quack_federation_governance.md', 'the_duck_wars.md']","[0.6506, 0.6438, 0.6436]",3,0.0010467500000000002
ducks,,[],o_precursor_morphology,0.0003295,False,gemini-3.1-flash-lite,2,1.35e-05,What did the Precursors look like physically?,out_of_scope,"['species_compendium.md', 'the_duck_wars.md']","[0.6841, 0.6075]",3,0.000343
ducks,,[],o_wisp_memory_mechanism,0.0002405,False,gemini-3.1-flash-lite,1,4.9500000000000004e-05,By what biological mechanism do Mistral Wisps retain memory across dispersal and re-formation?,out_of_scope,['species_compendium.md'],[0.6283],3,0.00029
ducks,,[],o_suds_post_armistice,0.0008965,False,gemini-3.1-flash-lite,3,6.9e-05,What happened to Admiral Suds after he was returned to Spong custody under the Loofah Accord?,out_of_scope,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7478, 0.7327, 0.7226]",3,0.0009655
ducks,,[],o_vice_hydromarch,0.00055975,False,gemini-3.1-flash-lite,3,7.049999999999999e-05,Who is the current Vice-Hydromarch of the Quack-Federa-tion?,out_of_scope,"['quack_federation_governance.md', 'the_duck_wars.md', 'duck_technology.md']","[0.7489, 0.7058, 0.6706]",3,0.0006302500000000001
ducks,,[],o_current_spong_leaders,0.00089525,False,gemini-3.1-flash-lite,3,0.000138,Who currently leads the Absorbant Empire of Spong's military forces?,out_of_scope,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.6793, 0.6715, 0.6544]",3,0.0010332499999999999
ducks,,[],o_splashport_uni_year,0.00149325,False,gemini-3.1-flash-lite,3,6.3e-05,In what cycle was the University of Splashport founded?,out_of_scope,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[0.6421, 0.6321, 0.6247]",3,0.00155625
ducks,,[],o_riverdrake_population,0.001473,False,gemini-3.1-flash-lite,3,3.45e-05,How many Riverdrakes are estimated to remain in the wild on Isoprene?,out_of_scope,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7266, 0.678, 0.6508]",3,0.0015075
ducks,,[],o_paddle_populations,0.0009545,False,gemini-3.1-flash-lite,2,5.4e-05,What is the population of each of the thirteen Paddles?,out_of_scope,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.6356, 0.6263]",3,0.0010085
ducks,,[],o_hydromarch_age,0.0011845,False,gemini-3.1-flash-lite,3,3.0000000000000004e-05,"How old is the current Hydromarch, Plumage Stillwater?",out_of_scope,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'species_compendium.md']","[0.6605, 0.6313, 0.6069]",3,0.0012145
ducks,,[],o_mark_v_failure_rate,,True,,0,,What is the operational failure rate of the Mark-V Bubble Shield?,out_of_scope,[],[],3,
ducks,,[],o_next_council_election,0.00038425,False,gemini-3.1-flash-lite,1,4.6500000000000005e-05,What is the date of the next Tide Council general election?,out_of_scope,['quack_federation_governance.md'],[0.6405],3,0.00043075
ducks,,[],o_federation_total_population,0.0007065,False,gemini-3.1-flash-lite,3,0.0001035,What is the total population of the Quack-Federa-tion across all worlds?,out_of_scope,"['quack_federation_governance.md', 'the_duck_wars.md', 'species_compendium.md']","[0.7269, 0.7185, 0.7113]",3,0.00081
ducks,,[],o_glossy_feather_fate,0.0013495,False,gemini-3.1-flash-lite,3,8.25e-05,What ultimately became of the survey vessel Glossy Feather after it filed its curiosity report?,out_of_scope,"['species_compendium.md', 'duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[0.6562, 0.655, 0.6546]",3,0.0014320000000000001
