dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,['duck_wars_extended_history.md'],f_hard_first_year_losses,0.000634,True,gemini-3.1-flash-lite,3,2.4e-05,Approximately how many capital vessels did the Federation lose in the first cycle of the Great Duck Wars?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.8239, 0.8221, 0.8158]",3,0.0006580000000000001
ducks,,['duck_wars_extended_history.md'],f_hard_glossy_feather,0.000377,True,gemini-3.1-flash-lite,3,4.8e-05,"Which survey vessel produced the first hint that the Sudsy Reaches contained intelligence, and how long did the report sit in the archive?",factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'the_duck_wars.md']","[0.802, 0.7721, 0.765]",3,0.00042500000000000003
ducks,,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']",f_hard_council_platform,0.0002895,True,gemini-3.1-flash-lite,2,3.0000000000000004e-05,Where does the Tide Council physically convene?,factual,"['quack_federation_governance.md', 'duck_wars_extended_history.md']","[0.7789, 0.7776]",3,0.0003195
ducks,,['isoprene_planetary_survey.md'],f_hard_squeak_grass,0.0003075,True,gemini-3.1-flash-lite,1,4.6500000000000005e-05,Which species of Isoprene grass produces audible high-frequency tones when disturbed by wind?,factual,['isoprene_planetary_survey.md'],[0.7608],3,0.000354
ducks,,['isoprene_planetary_survey.md'],f_hard_golden_ripple,0.00035575,True,gemini-3.1-flash-lite,3,6.15e-05,What is the Golden Ripple and what role does it play in Squeakish architecture?,factual,"['isoprene_planetary_survey.md', 'duck_technology.md', 'duck_wars_extended_history.md']","[0.7785, 0.7707, 0.7549]",3,0.00041725
ducks,,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']",m_waddles_birth_and_role,0.000635,False,gemini-3.1-flash-lite,3,0.0001545,"Where was Commodore Waddles born, and what was his decisive contribution to the Battle of the Loofah Line?",multi_hop,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.8048, 0.7754, 0.7663]",3,0.0007895
ducks,,"['species_compendium.md', 'duck_wars_extended_history.md']",m_pondreader_and_spong_biology,0.00026275,False,gemini-3.1-flash-lite,1,0.0001605,"How does Spong chemical signaling actually work biologically, and how did Pondreader reinterpret what it meant?",multi_hop,['duck_wars_extended_history.md'],[0.7593],3,0.00042325
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_polymer_industry_and_compact,0.00063625,True,gemini-3.1-flash-lite,3,5.85e-05,"How large is Isoprene's polymer industry as a share of its economy, and what compact regulates harvesting to ensure forest sustainability?",multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7999, 0.7966, 0.7868]",3,0.00069475
ducks,,"['quack_federation_governance.md', 'duck_wars_extended_history.md']",m_wave_rider_post_war,0.0006565,False,gemini-3.1-flash-lite,3,0.0001515,"What political status do the Wave-Rider city-states hold within the Federation, and what diplomatic role do they play between the Federation and the Spong?",multi_hop,"['quack_federation_governance.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.7979, 0.7937, 0.7849]",3,0.0008079999999999999
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_battlebill_lineage,0.00030825,False,gemini-3.1-flash-lite,3,5.1e-05,"What wartime need produced the Mark-VII Battlebill, and what heavy capital vessel program is currently being built by its successors at the Buoyant Yards?",multi_hop,"['quack_federation_governance.md', 'the_duck_wars.md', 'duck_technology.md']","[0.7881, 0.7754, 0.7746]",3,0.00035925
ducks,,"['quack_federation_governance.md', 'species_compendium.md']",m_echo_folk_collective_seat,0.00079825,True,gemini-3.1-flash-lite,3,0.0001395,"How are the Echo-Folk represented in the Tide Council, and what does their collective citizenship arrangement mean biologically?",multi_hop,"['quack_federation_governance.md', 'species_compendium.md', 'isoprene_planetary_survey.md']","[0.7955, 0.7767, 0.7632]",3,0.00093775
ducks,,"['galactic_gazetteer.md', 'duck_technology.md']",m_squeak_drive_origin,0.00044375,True,gemini-3.1-flash-lite,3,0.000108,"Which moon's natural acoustic phenomenon inspired the Squeak Drive, and what does the Squeak Drive itself do to a starship's water exhaust?",multi_hop,"['duck_technology.md', 'galactic_gazetteer.md', 'the_duck_wars.md']","[0.8095, 0.7838, 0.7747]",3,0.00055175
ducks,,"['galactic_gazetteer.md', 'duck_wars_extended_history.md']",m_loofah_geography_battle,0.00063575,False,gemini-3.1-flash-lite,3,0.0001395,"What kind of material makes up the Loofah Line, and why was driving the Spong fleet into it militarily decisive?",multi_hop,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.8132, 0.7952, 0.781]",3,0.00077525
ducks,,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md']",m_elastos_processing,0.0006595,False,gemini-3.1-flash-lite,3,4.2e-05,"What material does the Federation harvest on Elastos, and where on Isoprene is that material further compounded for industrial use?",multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.8153, 0.81, 0.7856]",3,0.0007015000000000001
ducks,,"['species_compendium.md', 'quack_federation_governance.md']",m_paddles_council_voting,0.0005535,False,gemini-3.1-flash-lite,3,2.4e-05,How many Paddles exist and how many seats does each hold in the Tide Council?,multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[0.7959, 0.7628, 0.759]",3,0.0005775
ducks,,"['duck_wars_extended_history.md', 'species_compendium.md']",m_drainer_against_spong_biology,0.00046,False,gemini-3.1-flash-lite,3,0.000138,"Why was the Drainer weapon initially so effective against Federation ships, given the colonial body structure of the Spong themselves?",multi_hop,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_technology.md']","[0.793, 0.7852, 0.7749]",3,0.000598
ducks,,"['galactic_gazetteer.md', 'species_compendium.md']",m_bar_precursor,0.000785,True,gemini-3.1-flash-lite,3,0.000132,"What is the Bar, and how is it classified under the Office of Xenology's significance tiers?",multi_hop,"['species_compendium.md', 'galactic_gazetteer.md', 'galactic_gazetteer.md']","[0.7797, 0.7561, 0.755]",3,0.0009170000000000001
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_reedwater_league_ancestry,0.00078625,True,gemini-3.1-flash-lite,3,0.00028199999999999997,"Which pre-Federation polity is the institutional ancestor of the Tide Council, and how is the modern Council composed?",multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'species_compendium.md']","[0.8051, 0.805, 0.7648]",3,0.00106825
ducks,,"['isoprene_planetary_survey.md', 'species_compendium.md']",m_bristlers_pendweather,0.000777,True,gemini-3.1-flash-lite,3,0.0001035,"What protocol governs Federation contact with Bristle, and what underlying behavior of the Bristlers prompted it?",multi_hop,"['species_compendium.md', 'duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[0.7987, 0.7844, 0.7772]",3,0.0008805
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_sap_drinker_polymer,0.00069225,True,gemini-3.1-flash-lite,3,8.85e-05,"What is the dominant tree species of the Isoprene polymer forests, and what is its sap used for at a Federation-wide level?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.8146, 0.795, 0.7945]",3,0.0007807500000000001
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_first_squadron_doctrine,0.00024625,False,gemini-3.1-flash-lite,3,8.7e-05,"Where is the First Squadron based, and what has been the Fleet's standing doctrine since the Battle of the Loofah Line?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'quack_federation_governance.md']","[0.7884, 0.7881, 0.7778]",3,0.00033325
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_waddles_legacy,0.000611,False,gemini-3.1-flash-lite,3,6.000000000000001e-05,"What did Commodore Waddles do after retiring, and what is his canonical written work?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7614, 0.7537, 0.751]",3,0.000671
ducks,,"['duck_wars_extended_history.md', 'quack_federation_governance.md']",m_stillwater_lineage,0.0003765,False,gemini-3.1-flash-lite,3,6.3e-05,"Which Hydromarch promoted Waddles to operational command during the war, and which current Hydromarch shares his Paddle name?",multi_hop,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7894, 0.7776, 0.7721]",3,0.0004395
ducks,,[],o_hydromarch_salary,,True,,0,,What is the annual salary of the Hydromarch in Drops?,out_of_scope,[],[],3,
ducks,,[],o_spong_population,,True,,0,,What is the total population of the Absorbant Empire of Spong?,out_of_scope,[],[],3,
ducks,,[],o_precursor_morphology,0.000412,False,gemini-3.1-flash-lite,3,2.85e-05,What did the Precursors look like physically?,out_of_scope,"['species_compendium.md', 'duck_technology.md', 'the_duck_wars.md']","[0.7818, 0.7591, 0.7572]",3,0.0004405
ducks,,[],o_wisp_memory_mechanism,0.0002405,False,gemini-3.1-flash-lite,1,3.7500000000000003e-05,By what biological mechanism do Mistral Wisps retain memory across dispersal and re-formation?,out_of_scope,['species_compendium.md'],[0.7542],3,0.000278
ducks,,[],o_suds_post_armistice,0.000382,False,gemini-3.1-flash-lite,3,6.45e-05,What happened to Admiral Suds after he was returned to Spong custody under the Loofah Accord?,out_of_scope,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7942, 0.7845, 0.7625]",3,0.0004465
ducks,,[],o_vice_hydromarch,0.000583,False,gemini-3.1-flash-lite,3,7.2e-05,Who is the current Vice-Hydromarch of the Quack-Federa-tion?,out_of_scope,"['quack_federation_governance.md', 'species_compendium.md', 'duck_technology.md']","[0.8076, 0.7852, 0.7851]",3,0.000655
ducks,,[],o_current_spong_leaders,0.000123,False,gemini-3.1-flash-lite,2,8.099999999999999e-05,Who currently leads the Absorbant Empire of Spong's military forces?,out_of_scope,"['the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7824, 0.7542]",3,0.000204
ducks,,[],o_splashport_uni_year,0.000294,False,gemini-3.1-flash-lite,1,2.7e-05,In what cycle was the University of Splashport founded?,out_of_scope,['isoprene_planetary_survey.md'],[0.7579],3,0.000321
ducks,,[],o_riverdrake_population,0.0008015,False,gemini-3.1-flash-lite,3,3.6e-05,How many Riverdrakes are estimated to remain in the wild on Isoprene?,out_of_scope,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'species_compendium.md']","[0.7827, 0.7534, 0.7513]",3,0.0008375
ducks,,[],o_paddle_populations,0.00082775,False,gemini-3.1-flash-lite,3,0.00010650000000000001,What is the population of each of the thirteen Paddles?,out_of_scope,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7798, 0.7768, 0.7728]",3,0.0009342500000000001
ducks,,[],o_hydromarch_age,3.125e-05,False,gemini-3.1-flash-lite,1,4.2e-05,"How old is the current Hydromarch, Plumage Stillwater?",out_of_scope,['duck_wars_extended_history.md'],[0.7521],3,7.324999999999999e-05
ducks,,[],o_mark_v_failure_rate,0.0001385,False,gemini-3.1-flash-lite,1,3.6e-05,What is the operational failure rate of the Mark-V Bubble Shield?,out_of_scope,['isoprene_planetary_survey.md'],[0.7654],3,0.0001745
ducks,,[],o_next_council_election,0.0002905,False,gemini-3.1-flash-lite,2,5.2499999999999995e-05,What is the date of the next Tide Council general election?,out_of_scope,"['duck_wars_extended_history.md', 'quack_federation_governance.md']","[0.7666, 0.7545]",3,0.000343
ducks,,[],o_federation_total_population,0.000797,False,gemini-3.1-flash-lite,3,7.35e-05,What is the total population of the Quack-Federa-tion across all worlds?,out_of_scope,"['species_compendium.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.7923, 0.7856, 0.7794]",3,0.0008705
ducks,,[],o_glossy_feather_fate,0.000381,False,gemini-3.1-flash-lite,3,5.5499999999999994e-05,What ultimately became of the survey vessel Glossy Feather after it filed its curiosity report?,out_of_scope,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7663, 0.7633, 0.7617]",3,0.0004365
