dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']",m_waddles_birth_and_role,0.000897,False,gemini-3.1-flash-lite,3,0.0001395,"Where was Commodore Waddles born, and what was his decisive contribution to the Battle of the Loofah Line?",multi_hop,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.8048, 0.7603, 0.7508]",3,0.0010365
ducks,,"['species_compendium.md', 'duck_wars_extended_history.md']",m_pondreader_and_spong_biology,,False,,0,,"How does Spong chemical signaling actually work biologically, and how did Pondreader reinterpret what it meant?",multi_hop,[],[],3,
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_polymer_industry_and_compact,0.00090525,False,gemini-3.1-flash-lite,2,7.500000000000001e-05,"How large is Isoprene's polymer industry as a share of its economy, and what compact regulates harvesting to ensure forest sustainability?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7811, 0.7553]",3,0.00098025
ducks,,"['quack_federation_governance.md', 'duck_wars_extended_history.md']",m_wave_rider_post_war,0.00087325,True,gemini-3.1-flash-lite,3,0.000147,"What political status do the Wave-Rider city-states hold within the Federation, and what diplomatic role do they play between the Federation and the Spong?",multi_hop,"['quack_federation_governance.md', 'duck_wars_extended_history.md', 'species_compendium.md']","[0.7876, 0.778, 0.7661]",3,0.0010202499999999999
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_battlebill_lineage,0.00018775,False,gemini-3.1-flash-lite,2,5.85e-05,"What wartime need produced the Mark-VII Battlebill, and what heavy capital vessel program is currently being built by its successors at the Buoyant Yards?",multi_hop,"['the_duck_wars.md', 'duck_technology.md']","[0.7754, 0.7746]",3,0.00024625
ducks,,"['quack_federation_governance.md', 'species_compendium.md']",m_echo_folk_collective_seat,0.0006165,True,gemini-3.1-flash-lite,2,0.0001185,"How are the Echo-Folk represented in the Tide Council, and what does their collective citizenship arrangement mean biologically?",multi_hop,"['species_compendium.md', 'quack_federation_governance.md']","[0.7767, 0.7734]",3,0.000735
ducks,,"['galactic_gazetteer.md', 'duck_technology.md']",m_squeak_drive_origin,0.0005295,False,gemini-3.1-flash-lite,3,0.00011099999999999999,"Which moon's natural acoustic phenomenon inspired the Squeak Drive, and what does the Squeak Drive itself do to a starship's water exhaust?",multi_hop,"['duck_technology.md', 'the_duck_wars.md', 'isoprene_planetary_survey.md']","[0.8095, 0.7747, 0.7544]",3,0.0006405
ducks,,"['galactic_gazetteer.md', 'duck_wars_extended_history.md']",m_loofah_geography_battle,0.00044125,False,gemini-3.1-flash-lite,3,0.000183,"What kind of material makes up the Loofah Line, and why was driving the Spong fleet into it militarily decisive?",multi_hop,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_technology.md']","[0.8132, 0.7869, 0.7676]",3,0.00062425
ducks,,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md']",m_elastos_processing,0.001475,False,gemini-3.1-flash-lite,3,5.2499999999999995e-05,"What material does the Federation harvest on Elastos, and where on Isoprene is that material further compounded for industrial use?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7795, 0.7755, 0.7646]",3,0.0015275
ducks,,"['species_compendium.md', 'quack_federation_governance.md']",m_paddles_council_voting,0.0003855,False,gemini-3.1-flash-lite,1,2.4e-05,How many Paddles exist and how many seats does each hold in the Tide Council?,multi_hop,['quack_federation_governance.md'],[0.7839],3,0.0004095
ducks,,"['duck_wars_extended_history.md', 'species_compendium.md']",m_drainer_against_spong_biology,0.00044075,False,gemini-3.1-flash-lite,3,0.00018,"Why was the Drainer weapon initially so effective against Federation ships, given the colonial body structure of the Spong themselves?",multi_hop,"['the_duck_wars.md', 'duck_technology.md', 'duck_wars_extended_history.md']","[0.793, 0.7749, 0.7587]",3,0.00062075
ducks,,"['galactic_gazetteer.md', 'species_compendium.md']",m_bar_precursor,0.00024125,False,gemini-3.1-flash-lite,1,4.6500000000000005e-05,"What is the Bar, and how is it classified under the Office of Xenology's significance tiers?",multi_hop,['species_compendium.md'],[0.7797],3,0.00028775000000000003
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_reedwater_league_ancestry,0.0006165,False,gemini-3.1-flash-lite,2,0.0002835,"Which pre-Federation polity is the institutional ancestor of the Tide Council, and how is the modern Council composed?",multi_hop,"['quack_federation_governance.md', 'species_compendium.md']","[0.7885, 0.7648]",3,0.0009
ducks,,"['isoprene_planetary_survey.md', 'species_compendium.md']",m_bristlers_pendweather,0.000707,False,gemini-3.1-flash-lite,3,0.00010499999999999999,"What protocol governs Federation contact with Bristle, and what underlying behavior of the Bristlers prompted it?",multi_hop,"['species_compendium.md', 'the_duck_wars.md', 'quack_federation_governance.md']","[0.7987, 0.7673, 0.7652]",3,0.0008119999999999999
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_sap_drinker_polymer,0.001135,False,gemini-3.1-flash-lite,3,0.0001455,"What is the dominant tree species of the Isoprene polymer forests, and what is its sap used for at a Federation-wide level?",multi_hop,"['isoprene_planetary_survey.md', 'species_compendium.md', 'isoprene_planetary_survey.md']","[0.7728, 0.7727, 0.7724]",3,0.0012805
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_first_squadron_doctrine,0.0004415,False,gemini-3.1-flash-lite,3,0.00014849999999999998,"Where is the First Squadron based, and what has been the Fleet's standing doctrine since the Battle of the Loofah Line?",multi_hop,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_technology.md']","[0.7881, 0.7768, 0.7551]",3,0.00059
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_waddles_legacy,0.000102,False,gemini-3.1-flash-lite,1,4.0499999999999995e-05,"What did Commodore Waddles do after retiring, and what is his canonical written work?",multi_hop,['the_duck_wars.md'],[0.7537],3,0.0001425
ducks,,"['duck_wars_extended_history.md', 'quack_federation_governance.md']",m_stillwater_lineage,0.0007255,False,gemini-3.1-flash-lite,3,7.500000000000001e-05,"Which Hydromarch promoted Waddles to operational command during the war, and which current Hydromarch shares his Paddle name?",multi_hop,"['the_duck_wars.md', 'duck_technology.md', 'duck_wars_extended_history.md']","[0.7894, 0.7642, 0.7585]",3,0.0008005
ducks,,[],o_hydromarch_salary,,True,,0,,What is the annual salary of the Hydromarch in Drops?,out_of_scope,[],[],3,
ducks,,[],o_spong_population,,True,,0,,What is the total population of the Absorbant Empire of Spong?,out_of_scope,[],[],3,
ducks,,[],o_precursor_morphology,0.000412,False,gemini-3.1-flash-lite,3,3.6e-05,What did the Precursors look like physically?,out_of_scope,"['species_compendium.md', 'duck_technology.md', 'the_duck_wars.md']","[0.7818, 0.7591, 0.7572]",3,0.000448
ducks,,[],o_wisp_memory_mechanism,0.0002405,False,gemini-3.1-flash-lite,1,4.2e-05,By what biological mechanism do Mistral Wisps retain memory across dispersal and re-formation?,out_of_scope,['species_compendium.md'],[0.7542],3,0.0002825
ducks,,[],o_suds_post_armistice,0.0003575,False,gemini-3.1-flash-lite,2,6.6e-05,What happened to Admiral Suds after he was returned to Spong custody under the Loofah Accord?,out_of_scope,"['duck_wars_extended_history.md', 'the_duck_wars.md']","[0.8032, 0.7845]",3,0.00042350000000000005
ducks,,[],o_vice_hydromarch,0.000698,False,gemini-3.1-flash-lite,3,7.950000000000001e-05,Who is the current Vice-Hydromarch of the Quack-Federa-tion?,out_of_scope,"['quack_federation_governance.md', 'species_compendium.md', 'duck_technology.md']","[0.7995, 0.7852, 0.7851]",3,0.0007775000000000001
ducks,,[],o_current_spong_leaders,0.00010175,False,gemini-3.1-flash-lite,1,6.6e-05,Who currently leads the Absorbant Empire of Spong's military forces?,out_of_scope,['the_duck_wars.md'],[0.7824],3,0.00016775
ducks,,[],o_splashport_uni_year,,True,,0,,In what cycle was the University of Splashport founded?,out_of_scope,[],[],3,
ducks,,[],o_riverdrake_population,0.00115125,False,gemini-3.1-flash-lite,3,3.45e-05,How many Riverdrakes are estimated to remain in the wild on Isoprene?,out_of_scope,"['isoprene_planetary_survey.md', 'species_compendium.md', 'isoprene_planetary_survey.md']","[0.758, 0.7513, 0.7501]",3,0.00118575
ducks,,[],o_paddle_populations,0.00095475,False,gemini-3.1-flash-lite,3,3.0000000000000004e-05,What is the population of each of the thirteen Paddles?,out_of_scope,"['quack_federation_governance.md', 'species_compendium.md', 'isoprene_planetary_survey.md']","[0.7672, 0.7639, 0.763]",3,0.00098475
ducks,,[],o_hydromarch_age,,True,,0,,"How old is the current Hydromarch, Plumage Stillwater?",out_of_scope,[],[],3,
ducks,,[],o_mark_v_failure_rate,,True,,0,,What is the operational failure rate of the Mark-V Bubble Shield?,out_of_scope,[],[],3,
ducks,,[],o_next_council_election,,True,,0,,What is the date of the next Tide Council general election?,out_of_scope,[],[],3,
ducks,,[],o_federation_total_population,0.0011855,False,gemini-3.1-flash-lite,3,7.950000000000001e-05,What is the total population of the Quack-Federa-tion across all worlds?,out_of_scope,"['species_compendium.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.7923, 0.7839, 0.7685]",3,0.0012649999999999998
ducks,,[],o_glossy_feather_fate,0.0003565,False,gemini-3.1-flash-lite,2,4.9500000000000004e-05,What ultimately became of the survey vessel Glossy Feather after it filed its curiosity report?,out_of_scope,"['the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7633, 0.7518]",3,0.000406
