dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,['galactic_gazetteer.md'],f_easy_latheria,0.000261,True,gemini-3.1-flash-lite,3,0.0001695,What kind of world is Latheria and why is it important to the Quack-Federa-tion?,factual,"['galactic_gazetteer.md', 'quack_federation_governance.md', 'quack_federation_governance.md']","[0.6046, -0.0726, -0.6745]",3,0.0004305
ducks,,['quack_federation_governance.md'],f_easy_currency,0.00014475,True,gemini-3.1-flash-lite,2,2.7e-05,What is the basic currency of the Quack-Federa-tion and how is it subdivided?,factual,"['quack_federation_governance.md', 'quack_federation_governance.md']","[0.4309, -0.8674]",3,0.00017175
ducks,,['quack_federation_governance.md'],f_easy_council_size,0.00024725,True,gemini-3.1-flash-lite,3,1.8e-05,How many seats does the Tide Council have in total?,factual,"['quack_federation_governance.md', 'duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[0.8053, -0.4876, -0.8308]",3,0.00026525
ducks,,['quack_federation_governance.md'],f_easy_five_departments,0.0002055,True,gemini-3.1-flash-lite,3,9.15e-05,What are the five Departments that the Hydromarch presides over?,factual,"['quack_federation_governance.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[1.0812, 0.4194, -0.7326]",3,0.000297
ducks,,['species_compendium.md'],f_easy_duck_lifespan,0.00025725,True,gemini-3.1-flash-lite,3,2.1e-05,What is the average lifespan of a Duck in standard cycles?,factual,"['species_compendium.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.5674, -0.408, -0.4219]",3,0.00027825
ducks,,['species_compendium.md'],f_easy_echo_folk_comms,8.875e-05,True,gemini-3.1-flash-lite,1,3.9e-05,How do the Echo-Folk communicate and where do they live?,factual,['species_compendium.md'],[0.0918],3,0.00012775
ducks,,['isoprene_planetary_survey.md'],f_easy_splashport_pop,0.00026175,True,gemini-3.1-flash-lite,3,4.9500000000000004e-05,What is the population of Splashport and where is the city located?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[2.3777, -0.578, -0.8875]",3,0.00031125
ducks,,['isoprene_planetary_survey.md'],f_easy_polymer_share,0.00025175,True,gemini-3.1-flash-lite,3,2.7e-05,What share of Isoprene's economy is accounted for by polymer extraction and processing?,factual,"['isoprene_planetary_survey.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.398, -0.3584, -0.569]",3,0.00027875
ducks,,['isoprene_planetary_survey.md'],f_easy_buoyant_capacity,0.00025125,True,gemini-3.1-flash-lite,3,3.0000000000000004e-05,What is the sustained capital-vessel construction capacity of the Buoyant Yards per cycle?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.4416, -0.3257, -0.6853]",3,0.00028125000000000003
ducks,,['isoprene_planetary_survey.md'],f_easy_way_of_tides_pct,0.00024225,True,gemini-3.1-flash-lite,3,3.45e-05,What percentage of Isoprene's population practices the Way of the Tides?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[1.6398, -0.2827, -0.6706]",3,0.00027675
ducks,,['duck_wars_extended_history.md'],f_med_battlebill,,False,,0,,What was the Mark-VII Battlebill and what wartime problem did it solve?,factual,[],[],3,
ducks,,['duck_wars_extended_history.md'],f_med_loofah_accord_year,0.000257,True,gemini-3.1-flash-lite,3,2.7e-05,In what standard cycle was the Loofah Accord signed?,factual,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[0.6387, -0.0622, -0.079]",3,0.000284
ducks,,['duck_wars_extended_history.md'],f_med_long_withdrawal,0.000153,True,gemini-3.1-flash-lite,2,0.0001665,What was the Long Withdrawal and which worlds anchored the resulting defensive arc?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.6325, 0.5833]",3,0.0003195
ducks,,['isoprene_planetary_survey.md'],f_med_reedwater_act,0.00023075,True,gemini-3.1-flash-lite,3,9e-05,"What does the Reedwater Conservation Act protect, and roughly how many harvesting licenses are issued per cycle?",factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.8848, -0.5394, -0.8273]",3,0.00032075
ducks,,['isoprene_planetary_survey.md'],f_med_stillwater_protocol,8.85e-05,True,gemini-3.1-flash-lite,1,6.15e-05,What is the Stillwater Protocol and what is the designated primary continuity-of-government site?,factual,['isoprene_planetary_survey.md'],[0.4973],3,0.00015000000000000001
ducks,,['isoprene_planetary_survey.md'],f_med_trans_continental_canal,9.525e-05,True,gemini-3.1-flash-lite,1,4.2e-05,How long is the Trans-Continental Canal and what does it connect?,factual,['isoprene_planetary_survey.md'],[-0.6192],3,0.00013725
ducks,,['quack_federation_governance.md'],f_med_first_paddler,0.00017625,True,gemini-3.1-flash-lite,2,3.7500000000000003e-05,Who currently holds the office of First Paddler and which Paddle is she from?,factual,"['quack_federation_governance.md', 'duck_wars_extended_history.md']","[-0.2709, -0.7354]",3,0.00021375000000000002
ducks,,['quack_federation_governance.md'],f_med_hydromarch_term,0.00015725,True,gemini-3.1-flash-lite,2,2.7e-05,"How long is the Hydromarch's term of office, and may they be reappointed?",factual,"['quack_federation_governance.md', 'duck_wars_extended_history.md']","[1.0663, -0.986]",3,0.00018425
ducks,,['quack_federation_governance.md'],f_med_ripple_protocol,7.525e-05,True,gemini-3.1-flash-lite,1,5.5499999999999994e-05,What is the Ripple Protocol and how many readings does a Council proposal require?,factual,['quack_federation_governance.md'],[1.9426],3,0.00013075
ducks,,['isoprene_planetary_survey.md'],f_med_reedwater_league,0.00026675,True,gemini-3.1-flash-lite,3,8.55e-05,What was the Reedwater League and which modern Federation institution traces direct descent from its Council of Reedmasters?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[1.9172, 0.4638, -0.7896]",3,0.00035225
ducks,,['species_compendium.md'],f_med_mistral_wisps,9.175e-05,True,gemini-3.1-flash-lite,1,0.000129,What are Mistral Wisps and how does their emergent cognition arise and persist?,factual,['species_compendium.md'],[0.3739],3,0.00022074999999999997
ducks,,['species_compendium.md'],f_med_precursor_tier,9.3e-05,True,gemini-3.1-flash-lite,1,4.9500000000000004e-05,How does the Office of Xenology classify Precursor artifacts and what must be done when one is recovered?,factual,['species_compendium.md'],[0.4341],3,0.0001425
ducks,,['duck_wars_extended_history.md'],f_med_pondreader_framework,0.00025875,True,gemini-3.1-flash-lite,3,0.0001215,What did Doctora-Hen Pondreader argue was the true nature of Spong chemical signaling?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[1.6082, -0.3888, -0.8024]",3,0.00038024999999999995
ducks,,['duck_wars_extended_history.md'],f_med_first_splish_splash,0.0002585,True,gemini-3.1-flash-lite,3,9e-05,"When did open war begin between the Federation and the Spong, and what was lost in the initial engagement?",factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.2894, 0.2692, -0.0287]",3,0.0003485
ducks,,['isoprene_planetary_survey.md'],f_med_glassine_uni_year,0.00017725,True,gemini-3.1-flash-lite,2,2.7e-05,In what cycle was the University of Glassine founded?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[-0.2251, -0.3167]",3,0.00020425
ducks,,['galactic_gazetteer.md'],f_hard_squeak_minor_vs_others,0.00024825,True,gemini-3.1-flash-lite,3,3.45e-05,Why does any movement on the surface of Squeak Minor generate high-pitched squeaking sounds?,factual,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[-0.0167, -0.8742, -0.9304]",3,0.00028275
ducks,,['duck_technology.md'],f_hard_bubble_disambiguation,7.85e-05,True,gemini-3.1-flash-lite,1,6e-06,Which Federation defensive technology works by absorbing energy in a layered field that 'pops' on impact?,factual,['duck_technology.md'],[-0.4126],3,8.45e-05
ducks,,['isoprene_planetary_survey.md'],f_hard_hardshell_squeakish,0.0001005,True,gemini-3.1-flash-lite,1,1.2e-05,Which Paddle dialect is so divergent that some linguists classify it as a separate language?,factual,['isoprene_planetary_survey.md'],[0.0156],3,0.0001125
ducks,,['species_compendium.md'],f_hard_bristlers_reclassified,0.00025775,True,gemini-3.1-flash-lite,3,4.0499999999999995e-05,"In what cycle were the Bristlers of Bristle reclassified as potentially sapient, and who led the work?",factual,"['species_compendium.md', 'duck_wars_extended_history.md', 'species_compendium.md']","[1.8261, -0.321, -0.82]",3,0.00029825
ducks,,['quack_federation_governance.md'],f_hard_treaty_long_hum,5.775e-05,True,gemini-3.1-flash-lite,1,8.4e-05,What is the Treaty of the Long Hum and what unique citizenship arrangement did it establish?,factual,['quack_federation_governance.md'],[0.2466],3,0.00014175
ducks,,['duck_wars_extended_history.md'],f_hard_first_year_losses,0.000264,True,gemini-3.1-flash-lite,3,7.500000000000001e-06,Approximately how many capital vessels did the Federation lose in the first cycle of the Great Duck Wars?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.3187, -0.2389, -0.3215]",3,0.00027150000000000004
ducks,,['duck_wars_extended_history.md'],f_hard_glossy_feather,0.00017825,True,gemini-3.1-flash-lite,2,4.8e-05,"Which survey vessel produced the first hint that the Sudsy Reaches contained intelligence, and how long did the report sit in the archive?",factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[1.4266, 0.1618]",3,0.00022625
ducks,,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']",f_hard_council_platform,0.00020825,True,gemini-3.1-flash-lite,3,3.0000000000000004e-05,Where does the Tide Council physically convene?,factual,"['quack_federation_governance.md', 'duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[0.3207, -0.6866, -0.762]",3,0.00023825
ducks,,['isoprene_planetary_survey.md'],f_hard_squeak_grass,8.45e-05,True,gemini-3.1-flash-lite,1,3.45e-05,Which species of Isoprene grass produces audible high-frequency tones when disturbed by wind?,factual,['isoprene_planetary_survey.md'],[0.5954],3,0.00011899999999999999
ducks,,['isoprene_planetary_survey.md'],f_hard_golden_ripple,7.45e-05,True,gemini-3.1-flash-lite,1,6.000000000000001e-05,What is the Golden Ripple and what role does it play in Squeakish architecture?,factual,['isoprene_planetary_survey.md'],[1.2074],3,0.00013450000000000002
ducks,,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']",m_waddles_birth_and_role,0.0002655,False,gemini-3.1-flash-lite,3,0.00015900000000000002,"Where was Commodore Waddles born, and what was his decisive contribution to the Battle of the Loofah Line?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.6409, -0.3137, -0.3977]",3,0.0004245
ducks,,"['species_compendium.md', 'duck_wars_extended_history.md']",m_pondreader_and_spong_biology,0.00025575,True,gemini-3.1-flash-lite,3,0.00015000000000000001,"How does Spong chemical signaling actually work biologically, and how did Pondreader reinterpret what it meant?",multi_hop,"['duck_wars_extended_history.md', 'species_compendium.md', 'duck_wars_extended_history.md']","[0.8575, 0.099, -0.4616]",3,0.00040575
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_polymer_industry_and_compact,0.00022975,False,gemini-3.1-flash-lite,3,8.25e-05,"How large is Isoprene's polymer industry as a share of its economy, and what compact regulates harvesting to ensure forest sustainability?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[1.1834, 0.9454, -0.1978]",3,0.00031225000000000003
ducks,,"['quack_federation_governance.md', 'duck_wars_extended_history.md']",m_wave_rider_post_war,0.00026825,True,gemini-3.1-flash-lite,3,0.000102,"What political status do the Wave-Rider city-states hold within the Federation, and what diplomatic role do they play between the Federation and the Spong?",multi_hop,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.0467, -0.2132, -0.6288]",3,0.00037025
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_battlebill_lineage,0.00017325,True,gemini-3.1-flash-lite,2,9.900000000000001e-05,"What wartime need produced the Mark-VII Battlebill, and what heavy capital vessel program is currently being built by its successors at the Buoyant Yards?",multi_hop,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[0.2309, -0.6853]",3,0.00027225000000000003
ducks,,"['quack_federation_governance.md', 'species_compendium.md']",m_echo_folk_collective_seat,0.00022425,True,gemini-3.1-flash-lite,3,0.0001665,"How are the Echo-Folk represented in the Tide Council, and what does their collective citizenship arrangement mean biologically?",multi_hop,"['quack_federation_governance.md', 'quack_federation_governance.md', 'species_compendium.md']","[0.8622, -0.2278, -0.6173]",3,0.00039075000000000004
ducks,,"['galactic_gazetteer.md', 'duck_technology.md']",m_squeak_drive_origin,0.000245,True,gemini-3.1-flash-lite,3,8.4e-05,"Which moon's natural acoustic phenomenon inspired the Squeak Drive, and what does the Squeak Drive itself do to a starship's water exhaust?",multi_hop,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md', 'duck_technology.md']","[-0.4819, -0.6791, -0.9175]",3,0.000329
ducks,,"['galactic_gazetteer.md', 'duck_wars_extended_history.md']",m_loofah_geography_battle,0.00026625,False,gemini-3.1-flash-lite,3,7.950000000000001e-05,"What kind of material makes up the Loofah Line, and why was driving the Spong fleet into it militarily decisive?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.5488, 0.0973, -0.1665]",3,0.00034575000000000003
ducks,,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md']",m_elastos_processing,0.000171,False,gemini-3.1-flash-lite,2,0.0001095,"What material does the Federation harvest on Elastos, and where on Isoprene is that material further compounded for industrial use?",multi_hop,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']","[1.2412, 0.6602]",3,0.00028050000000000004
ducks,,"['species_compendium.md', 'quack_federation_governance.md']",m_paddles_council_voting,9.7e-05,False,gemini-3.1-flash-lite,1,2.4e-05,How many Paddles exist and how many seats does each hold in the Tide Council?,multi_hop,['quack_federation_governance.md'],[1.0562],3,0.000121
ducks,,"['duck_wars_extended_history.md', 'species_compendium.md']",m_drainer_against_spong_biology,0.00023475,False,gemini-3.1-flash-lite,3,0.0001275,"Why was the Drainer weapon initially so effective against Federation ships, given the colonial body structure of the Spong themselves?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.2067, -0.1429, -0.3376]",3,0.00036225
ducks,,"['galactic_gazetteer.md', 'species_compendium.md']",m_bar_precursor,9.3e-05,False,gemini-3.1-flash-lite,1,4.6500000000000005e-05,"What is the Bar, and how is it classified under the Office of Xenology's significance tiers?",multi_hop,['species_compendium.md'],[-0.4255],3,0.0001395
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_reedwater_league_ancestry,0.00026375,True,gemini-3.1-flash-lite,3,0.0003015,"Which pre-Federation polity is the institutional ancestor of the Tide Council, and how is the modern Council composed?",multi_hop,"['isoprene_planetary_survey.md', 'quack_federation_governance.md', 'duck_wars_extended_history.md']","[1.0251, -0.2285, -0.6133]",3,0.00056525
ducks,,"['isoprene_planetary_survey.md', 'species_compendium.md']",m_bristlers_pendweather,9.275e-05,False,gemini-3.1-flash-lite,1,9.900000000000001e-05,"What protocol governs Federation contact with Bristle, and what underlying behavior of the Bristlers prompted it?",multi_hop,['species_compendium.md'],[0.5878],3,0.00019175000000000003
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_sap_drinker_polymer,0.0002175,False,gemini-3.1-flash-lite,3,0.0001215,"What is the dominant tree species of the Isoprene polymer forests, and what is its sap used for at a Federation-wide level?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.5966, 0.5349, 0.4958]",3,0.000339
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_first_squadron_doctrine,0.000226,False,gemini-3.1-flash-lite,3,8.25e-05,"Where is the First Squadron based, and what has been the Fleet's standing doctrine since the Battle of the Loofah Line?",multi_hop,"['quack_federation_governance.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.593, -0.1116, -0.38]",3,0.00030849999999999996
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_waddles_legacy,0.0001585,False,gemini-3.1-flash-lite,2,7.2e-05,"What did Commodore Waddles do after retiring, and what is his canonical written work?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[-0.1904, -0.2956]",3,0.00023050000000000002
ducks,,"['duck_wars_extended_history.md', 'quack_federation_governance.md']",m_stillwater_lineage,0.0002365,True,gemini-3.1-flash-lite,3,7.950000000000001e-05,"Which Hydromarch promoted Waddles to operational command during the war, and which current Hydromarch shares his Paddle name?",multi_hop,"['duck_wars_extended_history.md', 'quack_federation_governance.md', 'quack_federation_governance.md']","[1.8245, 0.439, -0.9317]",3,0.000316
ducks,,[],o_hydromarch_salary,,True,,0,,What is the annual salary of the Hydromarch in Drops?,out_of_scope,[],[],3,
ducks,,[],o_spong_population,0.00025525,False,gemini-3.1-flash-lite,3,7.35e-05,What is the total population of the Absorbant Empire of Spong?,out_of_scope,"['duck_wars_extended_history.md', 'species_compendium.md', 'quack_federation_governance.md']","[-0.7543, -0.8906, -0.9455]",3,0.00032875
ducks,,[],o_precursor_morphology,,True,,0,,What did the Precursors look like physically?,out_of_scope,[],[],3,
ducks,,[],o_wisp_memory_mechanism,9.225e-05,False,gemini-3.1-flash-lite,1,3.0000000000000004e-05,By what biological mechanism do Mistral Wisps retain memory across dispersal and re-formation?,out_of_scope,['species_compendium.md'],[0.6224],3,0.00012225000000000002
ducks,,[],o_suds_post_armistice,0.00025975,False,gemini-3.1-flash-lite,3,6.9e-05,What happened to Admiral Suds after he was returned to Spong custody under the Loofah Accord?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[1.9592, 0.0571, -0.1249]",3,0.00032875
ducks,,[],o_vice_hydromarch,0.0002375,False,gemini-3.1-flash-lite,3,4.6500000000000005e-05,Who is the current Vice-Hydromarch of the Quack-Federa-tion?,out_of_scope,"['quack_federation_governance.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[1.1848, -0.2923, -0.3365]",3,0.000284
ducks,,[],o_current_spong_leaders,0.00026875,False,gemini-3.1-flash-lite,3,9.15e-05,Who currently leads the Absorbant Empire of Spong's military forces?,out_of_scope,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.5363, -0.1483, -0.8953]",3,0.00036025
ducks,,[],o_splashport_uni_year,0.00018125,False,gemini-3.1-flash-lite,2,6.15e-05,In what cycle was the University of Splashport founded?,out_of_scope,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.6095, -0.9371]",3,0.00024275
ducks,,[],o_riverdrake_population,0.00015375,False,gemini-3.1-flash-lite,2,3.45e-05,How many Riverdrakes are estimated to remain in the wild on Isoprene?,out_of_scope,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[-0.8107, -0.9371]",3,0.00018825
ducks,,[],o_paddle_populations,0.00017275,False,gemini-3.1-flash-lite,2,3.0000000000000004e-05,What is the population of each of the thirteen Paddles?,out_of_scope,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']","[2.1615, -0.5114]",3,0.00020275
ducks,,[],o_hydromarch_age,7.5e-05,False,gemini-3.1-flash-lite,1,3.0000000000000004e-05,"How old is the current Hydromarch, Plumage Stillwater?",out_of_scope,['quack_federation_governance.md'],[-0.7635],3,0.000105
ducks,,[],o_mark_v_failure_rate,0.00015825,False,gemini-3.1-flash-lite,2,8.85e-05,What is the operational failure rate of the Mark-V Bubble Shield?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.9488, -0.865]",3,0.00024675
ducks,,[],o_next_council_election,9.575e-05,False,gemini-3.1-flash-lite,1,2.4e-05,What is the date of the next Tide Council general election?,out_of_scope,['quack_federation_governance.md'],[-0.944],3,0.00011975
ducks,,[],o_federation_total_population,0.000182,False,gemini-3.1-flash-lite,2,8.25e-05,What is the total population of the Quack-Federa-tion across all worlds?,out_of_scope,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.1734, -0.0128]",3,0.0002645
ducks,,[],o_glossy_feather_fate,9.625e-05,False,gemini-3.1-flash-lite,1,6.6e-05,What ultimately became of the survey vessel Glossy Feather after it filed its curiosity report?,out_of_scope,['duck_wars_extended_history.md'],[0.074],3,0.00016225000000000001
