dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,['duck_wars_extended_history.md'],f_med_first_splish_splash,0.000377,True,gemini-3.1-flash-lite,2,8.099999999999999e-05,"When did open war begin between the Federation and the Spong, and what was lost in the initial engagement?",factual,"['duck_wars_extended_history.md', 'the_duck_wars.md']","[0.8552, 0.8191]",3,0.00045799999999999997
ducks,,['isoprene_planetary_survey.md'],f_med_glassine_uni_year,,False,,0,,In what cycle was the University of Glassine founded?,factual,[],[],3,
ducks,,['galactic_gazetteer.md'],f_hard_squeak_minor_vs_others,,False,,0,,Why does any movement on the surface of Squeak Minor generate high-pitched squeaking sounds?,factual,[],[],3,
ducks,,['duck_technology.md'],f_hard_bubble_disambiguation,9.375e-05,True,gemini-3.1-flash-lite,1,6e-06,Which Federation defensive technology works by absorbing energy in a layered field that 'pops' on impact?,factual,['duck_technology.md'],[0.8241],3,9.975e-05
ducks,,['isoprene_planetary_survey.md'],f_hard_hardshell_squeakish,,False,,0,,Which Paddle dialect is so divergent that some linguists classify it as a separate language?,factual,[],[],3,
ducks,,['species_compendium.md'],f_hard_bristlers_reclassified,0.00024175,True,gemini-3.1-flash-lite,1,4.6500000000000005e-05,"In what cycle were the Bristlers of Bristle reclassified as potentially sapient, and who led the work?",factual,['species_compendium.md'],[0.8084],3,0.00028825
ducks,,['quack_federation_governance.md'],f_hard_treaty_long_hum,,False,,0,,What is the Treaty of the Long Hum and what unique citizenship arrangement did it establish?,factual,[],[],3,
ducks,,['duck_wars_extended_history.md'],f_hard_first_year_losses,0.000634,True,gemini-3.1-flash-lite,3,2.4e-05,Approximately how many capital vessels did the Federation lose in the first cycle of the Great Duck Wars?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.8239, 0.8221, 0.8158]",3,0.0006580000000000001
ducks,,['duck_wars_extended_history.md'],f_hard_glossy_feather,0.0002645,True,gemini-3.1-flash-lite,1,4.9500000000000004e-05,"Which survey vessel produced the first hint that the Sudsy Reaches contained intelligence, and how long did the report sit in the archive?",factual,['duck_wars_extended_history.md'],[0.802],3,0.000314
ducks,,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']",f_hard_council_platform,,False,,0,,Where does the Tide Council physically convene?,factual,[],[],3,
ducks,,['isoprene_planetary_survey.md'],f_hard_squeak_grass,,False,,0,,Which species of Isoprene grass produces audible high-frequency tones when disturbed by wind?,factual,[],[],3,
ducks,,['isoprene_planetary_survey.md'],f_hard_golden_ripple,,False,,0,,What is the Golden Ripple and what role does it play in Squeakish architecture?,factual,[],[],3,
ducks,,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']",m_waddles_birth_and_role,0.0001035,False,gemini-3.1-flash-lite,1,9.900000000000001e-05,"Where was Commodore Waddles born, and what was his decisive contribution to the Battle of the Loofah Line?",multi_hop,['the_duck_wars.md'],[0.8048],3,0.0002025
ducks,,"['species_compendium.md', 'duck_wars_extended_history.md']",m_pondreader_and_spong_biology,,False,,0,,"How does Spong chemical signaling actually work biologically, and how did Pondreader reinterpret what it meant?",multi_hop,[],[],3,
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_polymer_industry_and_compact,,False,,0,,"How large is Isoprene's polymer industry as a share of its economy, and what compact regulates harvesting to ensure forest sustainability?",multi_hop,[],[],3,
ducks,,"['quack_federation_governance.md', 'duck_wars_extended_history.md']",m_wave_rider_post_war,,False,,0,,"What political status do the Wave-Rider city-states hold within the Federation, and what diplomatic role do they play between the Federation and the Spong?",multi_hop,[],[],3,
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_battlebill_lineage,,False,,0,,"What wartime need produced the Mark-VII Battlebill, and what heavy capital vessel program is currently being built by its successors at the Buoyant Yards?",multi_hop,[],[],3,
ducks,,"['quack_federation_governance.md', 'species_compendium.md']",m_echo_folk_collective_seat,,False,,0,,"How are the Echo-Folk represented in the Tide Council, and what does their collective citizenship arrangement mean biologically?",multi_hop,[],[],3,
ducks,,"['galactic_gazetteer.md', 'duck_technology.md']",m_squeak_drive_origin,9.725e-05,False,gemini-3.1-flash-lite,1,0.00010499999999999999,"Which moon's natural acoustic phenomenon inspired the Squeak Drive, and what does the Squeak Drive itself do to a starship's water exhaust?",multi_hop,['duck_technology.md'],[0.8095],3,0.00020225
ducks,,"['galactic_gazetteer.md', 'duck_wars_extended_history.md']",m_loofah_geography_battle,0.00010425,False,gemini-3.1-flash-lite,1,6.9e-05,"What kind of material makes up the Loofah Line, and why was driving the Spong fleet into it militarily decisive?",multi_hop,['the_duck_wars.md'],[0.8132],3,0.00017325
ducks,,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md']",m_elastos_processing,0.00039475,False,gemini-3.1-flash-lite,2,5.5499999999999994e-05,"What material does the Federation harvest on Elastos, and where on Isoprene is that material further compounded for industrial use?",multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.8153, 0.81]",3,0.00045025
ducks,,"['species_compendium.md', 'quack_federation_governance.md']",m_paddles_council_voting,,False,,0,,How many Paddles exist and how many seats does each hold in the Tide Council?,multi_hop,[],[],3,
ducks,,"['duck_wars_extended_history.md', 'species_compendium.md']",m_drainer_against_spong_biology,,False,,0,,"Why was the Drainer weapon initially so effective against Federation ships, given the colonial body structure of the Spong themselves?",multi_hop,[],[],3,
ducks,,"['galactic_gazetteer.md', 'species_compendium.md']",m_bar_precursor,,False,,0,,"What is the Bar, and how is it classified under the Office of Xenology's significance tiers?",multi_hop,[],[],3,
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_reedwater_league_ancestry,0.00055675,True,gemini-3.1-flash-lite,2,0.0002745,"Which pre-Federation polity is the institutional ancestor of the Tide Council, and how is the modern Council composed?",multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.8051, 0.805]",3,0.00083125
ducks,,"['isoprene_planetary_survey.md', 'species_compendium.md']",m_bristlers_pendweather,,False,,0,,"What protocol governs Federation contact with Bristle, and what underlying behavior of the Bristlers prompted it?",multi_hop,[],[],3,
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_sap_drinker_polymer,0.00031,False,gemini-3.1-flash-lite,1,8.55e-05,"What is the dominant tree species of the Isoprene polymer forests, and what is its sap used for at a Federation-wide level?",multi_hop,['isoprene_planetary_survey.md'],[0.8146],3,0.0003955
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_first_squadron_doctrine,,False,,0,,"Where is the First Squadron based, and what has been the Fleet's standing doctrine since the Battle of the Loofah Line?",multi_hop,[],[],3,
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_waddles_legacy,,False,,0,,"What did Commodore Waddles do after retiring, and what is his canonical written work?",multi_hop,[],[],3,
ducks,,"['duck_wars_extended_history.md', 'quack_federation_governance.md']",m_stillwater_lineage,,False,,0,,"Which Hydromarch promoted Waddles to operational command during the war, and which current Hydromarch shares his Paddle name?",multi_hop,[],[],3,
ducks,,[],o_hydromarch_salary,,True,,0,,What is the annual salary of the Hydromarch in Drops?,out_of_scope,[],[],3,
ducks,,[],o_spong_population,,True,,0,,What is the total population of the Absorbant Empire of Spong?,out_of_scope,[],[],3,
ducks,,[],o_precursor_morphology,,True,,0,,What did the Precursors look like physically?,out_of_scope,[],[],3,
ducks,,[],o_wisp_memory_mechanism,,True,,0,,By what biological mechanism do Mistral Wisps retain memory across dispersal and re-formation?,out_of_scope,[],[],3,
ducks,,[],o_suds_post_armistice,,True,,0,,What happened to Admiral Suds after he was returned to Spong custody under the Loofah Accord?,out_of_scope,[],[],3,
ducks,,[],o_vice_hydromarch,0.000271,False,gemini-3.1-flash-lite,1,5.5499999999999994e-05,Who is the current Vice-Hydromarch of the Quack-Federa-tion?,out_of_scope,['quack_federation_governance.md'],[0.8076],3,0.00032649999999999997
ducks,,[],o_current_spong_leaders,,True,,0,,Who currently leads the Absorbant Empire of Spong's military forces?,out_of_scope,[],[],3,
ducks,,[],o_splashport_uni_year,,True,,0,,In what cycle was the University of Splashport founded?,out_of_scope,[],[],3,
ducks,,[],o_riverdrake_population,,True,,0,,How many Riverdrakes are estimated to remain in the wild on Isoprene?,out_of_scope,[],[],3,
ducks,,[],o_paddle_populations,,True,,0,,What is the population of each of the thirteen Paddles?,out_of_scope,[],[],3,
ducks,,[],o_hydromarch_age,,True,,0,,"How old is the current Hydromarch, Plumage Stillwater?",out_of_scope,[],[],3,
ducks,,[],o_mark_v_failure_rate,,True,,0,,What is the operational failure rate of the Mark-V Bubble Shield?,out_of_scope,[],[],3,
ducks,,[],o_next_council_election,,True,,0,,What is the date of the next Tide Council general election?,out_of_scope,[],[],3,
ducks,,[],o_federation_total_population,,True,,0,,What is the total population of the Quack-Federa-tion across all worlds?,out_of_scope,[],[],3,
ducks,,[],o_glossy_feather_fate,,True,,0,,What ultimately became of the survey vessel Glossy Feather after it filed its curiosity report?,out_of_scope,[],[],3,
