dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,['species_compendium.md'],f_easy_duck_lifespan,0.0004355,True,gemini-3.1-flash-lite,3,2.1e-05,What is the average lifespan of a Duck in standard cycles?,factual,"['species_compendium.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.7033, 0.6988, 0.6872]",3,0.00045650000000000004
ducks,,['species_compendium.md'],f_easy_echo_folk_comms,0.0001485,True,gemini-3.1-flash-lite,1,4.2e-05,How do the Echo-Folk communicate and where do they live?,factual,['species_compendium.md'],[0.6569],3,0.0001905
ducks,,['isoprene_planetary_survey.md'],f_easy_splashport_pop,0.0001465,True,gemini-3.1-flash-lite,1,7.2e-05,What is the population of Splashport and where is the city located?,factual,['isoprene_planetary_survey.md'],[0.6576],3,0.0002185
ducks,,['isoprene_planetary_survey.md'],f_easy_polymer_share,0.00040325,True,gemini-3.1-flash-lite,3,2.7e-05,What share of Isoprene's economy is accounted for by polymer extraction and processing?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7861, 0.7743, 0.7516]",3,0.00043025
ducks,,['isoprene_planetary_survey.md'],f_easy_buoyant_capacity,0.00038825,True,gemini-3.1-flash-lite,3,3.0000000000000004e-05,What is the sustained capital-vessel construction capacity of the Buoyant Yards per cycle?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.7711, 0.7002, 0.6913]",3,0.00041825
ducks,,['isoprene_planetary_survey.md'],f_easy_way_of_tides_pct,0.00038675,True,gemini-3.1-flash-lite,3,3.45e-05,What percentage of Isoprene's population practices the Way of the Tides?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.8091, 0.7333, 0.7308]",3,0.00042124999999999997
ducks,,['duck_wars_extended_history.md'],f_med_battlebill,,False,,0,,What was the Mark-VII Battlebill and what wartime problem did it solve?,factual,[],[],3,
ducks,,['duck_wars_extended_history.md'],f_med_loofah_accord_year,0.00030975,True,gemini-3.1-flash-lite,3,2.7e-05,In what standard cycle was the Loofah Accord signed?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7227, 0.6898, 0.689]",3,0.00033675
ducks,,['duck_wars_extended_history.md'],f_med_long_withdrawal,0.00033,True,gemini-3.1-flash-lite,3,0.0001875,What was the Long Withdrawal and which worlds anchored the resulting defensive arc?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.6876, 0.6556, 0.6508]",3,0.0005175
ducks,,['isoprene_planetary_survey.md'],f_med_reedwater_act,0.0003365,True,gemini-3.1-flash-lite,3,0.00010499999999999999,"What does the Reedwater Conservation Act protect, and roughly how many harvesting licenses are issued per cycle?",factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.7032, 0.6815, 0.6679]",3,0.0004415
ducks,,['isoprene_planetary_survey.md'],f_med_stillwater_protocol,,False,,0,,What is the Stillwater Protocol and what is the designated primary continuity-of-government site?,factual,[],[],3,
ducks,,['isoprene_planetary_survey.md'],f_med_trans_continental_canal,0.0001465,True,gemini-3.1-flash-lite,1,4.2e-05,How long is the Trans-Continental Canal and what does it connect?,factual,['isoprene_planetary_survey.md'],[0.6562],3,0.0001885
ducks,,['quack_federation_governance.md'],f_med_first_paddler,0.00015275,False,gemini-3.1-flash-lite,1,3.6e-05,Who currently holds the office of First Paddler and which Paddle is she from?,factual,['isoprene_planetary_survey.md'],[0.666],3,0.00018875
ducks,,['quack_federation_governance.md'],f_med_hydromarch_term,0.00015725,True,gemini-3.1-flash-lite,1,2.7e-05,"How long is the Hydromarch's term of office, and may they be reappointed?",factual,['quack_federation_governance.md'],[0.6885],3,0.00018425
ducks,,['quack_federation_governance.md'],f_med_ripple_protocol,0.000156,True,gemini-3.1-flash-lite,1,5.5499999999999994e-05,What is the Ripple Protocol and how many readings does a Council proposal require?,factual,['quack_federation_governance.md'],[0.6884],3,0.0002115
ducks,,['isoprene_planetary_survey.md'],f_med_reedwater_league,0.0004265,True,gemini-3.1-flash-lite,3,9.6e-05,What was the Reedwater League and which modern Federation institution traces direct descent from its Council of Reedmasters?,factual,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.705, 0.6981, 0.6922]",3,0.0005225
ducks,,['species_compendium.md'],f_med_mistral_wisps,0.000106,True,gemini-3.1-flash-lite,1,0.000129,What are Mistral Wisps and how does their emergent cognition arise and persist?,factual,['species_compendium.md'],[0.658],3,0.000235
ducks,,['species_compendium.md'],f_med_precursor_tier,,False,,0,,How does the Office of Xenology classify Precursor artifacts and what must be done when one is recovered?,factual,[],[],3,
ducks,,['duck_wars_extended_history.md'],f_med_pondreader_framework,0.000392,True,gemini-3.1-flash-lite,3,0.0001335,What did Doctora-Hen Pondreader argue was the true nature of Spong chemical signaling?,factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.736, 0.7299, 0.6614]",3,0.0005254999999999999
ducks,,['duck_wars_extended_history.md'],f_med_first_splish_splash,0.00040425,True,gemini-3.1-flash-lite,3,9.749999999999998e-05,"When did open war begin between the Federation and the Spong, and what was lost in the initial engagement?",factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.813, 0.7578, 0.743]",3,0.00050175
ducks,,['isoprene_planetary_survey.md'],f_med_glassine_uni_year,,False,,0,,In what cycle was the University of Glassine founded?,factual,[],[],3,
ducks,,['galactic_gazetteer.md'],f_hard_squeak_minor_vs_others,0.00029,True,gemini-3.1-flash-lite,2,3.9e-05,Why does any movement on the surface of Squeak Minor generate high-pitched squeaking sounds?,factual,"['isoprene_planetary_survey.md', 'galactic_gazetteer.md']","[0.6764, 0.6542]",3,0.000329
ducks,,['duck_technology.md'],f_hard_bubble_disambiguation,9.375e-05,True,gemini-3.1-flash-lite,1,6e-06,Which Federation defensive technology works by absorbing energy in a layered field that 'pops' on impact?,factual,['duck_technology.md'],[0.6772],3,9.975e-05
ducks,,['isoprene_planetary_survey.md'],f_hard_hardshell_squeakish,0.000153,True,gemini-3.1-flash-lite,1,2.55e-05,Which Paddle dialect is so divergent that some linguists classify it as a separate language?,factual,['isoprene_planetary_survey.md'],[0.6527],3,0.0001785
ducks,,['species_compendium.md'],f_hard_bristlers_reclassified,0.0003755,True,gemini-3.1-flash-lite,3,4.6500000000000005e-05,"In what cycle were the Bristlers of Bristle reclassified as potentially sapient, and who led the work?",factual,"['duck_wars_extended_history.md', 'species_compendium.md', 'species_compendium.md']","[0.7084, 0.6908, 0.6544]",3,0.000422
ducks,,['quack_federation_governance.md'],f_hard_treaty_long_hum,0.00035575,True,gemini-3.1-flash-lite,3,4.2e-05,What is the Treaty of the Long Hum and what unique citizenship arrangement did it establish?,factual,"['duck_wars_extended_history.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.6719, 0.6535, 0.6523]",3,0.00039775
ducks,,['duck_wars_extended_history.md'],f_hard_first_year_losses,0.000356,True,gemini-3.1-flash-lite,3,2.4e-05,Approximately how many capital vessels did the Federation lose in the first cycle of the Great Duck Wars?,factual,"['the_duck_wars.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.8074, 0.7602, 0.7522]",3,0.00037999999999999997
ducks,,['duck_wars_extended_history.md'],f_hard_glossy_feather,0.00032675,True,gemini-3.1-flash-lite,3,4.8e-05,"Which survey vessel produced the first hint that the Sudsy Reaches contained intelligence, and how long did the report sit in the archive?",factual,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.748, 0.6876, 0.6736]",3,0.00037475
ducks,,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']",f_hard_council_platform,0.00015425,True,gemini-3.1-flash-lite,1,3.0000000000000004e-05,Where does the Tide Council physically convene?,factual,['quack_federation_governance.md'],[0.6784],3,0.00018425
ducks,,['isoprene_planetary_survey.md'],f_hard_squeak_grass,0.00039475,True,gemini-3.1-flash-lite,3,3.45e-05,Which species of Isoprene grass produces audible high-frequency tones when disturbed by wind?,factual,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7115, 0.7005, 0.6876]",3,0.00042925000000000005
ducks,,['isoprene_planetary_survey.md'],f_hard_golden_ripple,,False,,0,,What is the Golden Ripple and what role does it play in Squeakish architecture?,factual,[],[],3,
ducks,,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']",m_waddles_birth_and_role,0.00035075,False,gemini-3.1-flash-lite,3,0.00014849999999999998,"Where was Commodore Waddles born, and what was his decisive contribution to the Battle of the Loofah Line?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.7676, 0.7595, 0.7575]",3,0.0004992499999999999
ducks,,"['species_compendium.md', 'duck_wars_extended_history.md']",m_pondreader_and_spong_biology,0.000325,False,gemini-3.1-flash-lite,3,0.000177,"How does Spong chemical signaling actually work biologically, and how did Pondreader reinterpret what it meant?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7428, 0.7281, 0.6563]",3,0.000502
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_polymer_industry_and_compact,0.00039175,False,gemini-3.1-flash-lite,3,6.9e-05,"How large is Isoprene's polymer industry as a share of its economy, and what compact regulates harvesting to ensure forest sustainability?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7882, 0.7664, 0.7657]",3,0.00046075
ducks,,"['quack_federation_governance.md', 'duck_wars_extended_history.md']",m_wave_rider_post_war,0.0003445,True,gemini-3.1-flash-lite,3,0.00014849999999999998,"What political status do the Wave-Rider city-states hold within the Federation, and what diplomatic role do they play between the Federation and the Spong?",multi_hop,"['duck_wars_extended_history.md', 'quack_federation_governance.md', 'duck_wars_extended_history.md']","[0.7296, 0.7156, 0.7152]",3,0.000493
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_battlebill_lineage,0.0002635,True,gemini-3.1-flash-lite,2,0.000108,"What wartime need produced the Mark-VII Battlebill, and what heavy capital vessel program is currently being built by its successors at the Buoyant Yards?",multi_hop,"['isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[0.7172, 0.6557]",3,0.0003715
ducks,,"['quack_federation_governance.md', 'species_compendium.md']",m_echo_folk_collective_seat,0.000373,True,gemini-3.1-flash-lite,3,0.0001155,"How are the Echo-Folk represented in the Tide Council, and what does their collective citizenship arrangement mean biologically?",multi_hop,"['quack_federation_governance.md', 'quack_federation_governance.md', 'species_compendium.md']","[0.7008, 0.6809, 0.6775]",3,0.0004885
ducks,,"['galactic_gazetteer.md', 'duck_technology.md']",m_squeak_drive_origin,0.00036325,True,gemini-3.1-flash-lite,3,0.0001005,"Which moon's natural acoustic phenomenon inspired the Squeak Drive, and what does the Squeak Drive itself do to a starship's water exhaust?",multi_hop,"['duck_technology.md', 'duck_wars_extended_history.md', 'galactic_gazetteer.md']","[0.7013, 0.6656, 0.6593]",3,0.00046375
ducks,,"['galactic_gazetteer.md', 'duck_wars_extended_history.md']",m_loofah_geography_battle,0.0003845,False,gemini-3.1-flash-lite,3,0.000234,"What kind of material makes up the Loofah Line, and why was driving the Spong fleet into it militarily decisive?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.8101, 0.8023, 0.7911]",3,0.0006185
ducks,,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md']",m_elastos_processing,0.00041875,False,gemini-3.1-flash-lite,3,0.0001575,"What material does the Federation harvest on Elastos, and where on Isoprene is that material further compounded for industrial use?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7566, 0.7511, 0.7467]",3,0.00057625
ducks,,"['species_compendium.md', 'quack_federation_governance.md']",m_paddles_council_voting,0.00041825,False,gemini-3.1-flash-lite,3,2.7e-05,How many Paddles exist and how many seats does each hold in the Tide Council?,multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.7429, 0.7365, 0.7094]",3,0.00044525
ducks,,"['duck_wars_extended_history.md', 'species_compendium.md']",m_drainer_against_spong_biology,0.000384,False,gemini-3.1-flash-lite,3,9.15e-05,"Why was the Drainer weapon initially so effective against Federation ships, given the colonial body structure of the Spong themselves?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7371, 0.7163, 0.7105]",3,0.0004755
ducks,,"['galactic_gazetteer.md', 'species_compendium.md']",m_bar_precursor,0.00024575,False,gemini-3.1-flash-lite,2,5.2499999999999995e-05,"What is the Bar, and how is it classified under the Office of Xenology's significance tiers?",multi_hop,"['species_compendium.md', 'species_compendium.md']","[0.691, 0.6525]",3,0.00029824999999999996
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_reedwater_league_ancestry,0.00041975,True,gemini-3.1-flash-lite,3,0.000288,"Which pre-Federation polity is the institutional ancestor of the Tide Council, and how is the modern Council composed?",multi_hop,"['quack_federation_governance.md', 'quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.7462, 0.7297, 0.711]",3,0.00070775
ducks,,"['isoprene_planetary_survey.md', 'species_compendium.md']",m_bristlers_pendweather,0.000325,False,gemini-3.1-flash-lite,3,9e-05,"What protocol governs Federation contact with Bristle, and what underlying behavior of the Bristlers prompted it?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.6861, 0.6738, 0.6667]",3,0.000415
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_sap_drinker_polymer,0.00039725,False,gemini-3.1-flash-lite,3,7.950000000000001e-05,"What is the dominant tree species of the Isoprene polymer forests, and what is its sap used for at a Federation-wide level?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7786, 0.7549, 0.7535]",3,0.00047674999999999996
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_first_squadron_doctrine,0.00033575,False,gemini-3.1-flash-lite,3,8.85e-05,"Where is the First Squadron based, and what has been the Fleet's standing doctrine since the Battle of the Loofah Line?",multi_hop,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md', 'duck_wars_extended_history.md']","[0.7297, 0.6999, 0.6971]",3,0.00042425
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_waddles_legacy,0.00037,False,gemini-3.1-flash-lite,3,3.6e-05,"What did Commodore Waddles do after retiring, and what is his canonical written work?",multi_hop,"['duck_wars_extended_history.md', 'the_duck_wars.md', 'duck_wars_extended_history.md']","[0.685, 0.6777, 0.676]",3,0.000406
ducks,,"['duck_wars_extended_history.md', 'quack_federation_governance.md']",m_stillwater_lineage,0.00033775,False,gemini-3.1-flash-lite,3,8.25e-05,"Which Hydromarch promoted Waddles to operational command during the war, and which current Hydromarch shares his Paddle name?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7096, 0.7046, 0.6949]",3,0.00042025
ducks,,[],o_hydromarch_salary,,True,,0,,What is the annual salary of the Hydromarch in Drops?,out_of_scope,[],[],3,
ducks,,[],o_spong_population,0.000305,False,gemini-3.1-flash-lite,3,3.15e-05,What is the total population of the Absorbant Empire of Spong?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.6847, 0.6704, 0.6695]",3,0.0003365
ducks,,[],o_precursor_morphology,0.00024275,False,gemini-3.1-flash-lite,2,2.25e-05,What did the Precursors look like physically?,out_of_scope,"['species_compendium.md', 'species_compendium.md']","[0.6768, 0.6603]",3,0.00026524999999999997
ducks,,[],o_wisp_memory_mechanism,,True,,0,,By what biological mechanism do Mistral Wisps retain memory across dispersal and re-formation?,out_of_scope,[],[],3,
ducks,,[],o_suds_post_armistice,0.000312,False,gemini-3.1-flash-lite,3,9.6e-05,What happened to Admiral Suds after he was returned to Spong custody under the Loofah Accord?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7703, 0.7701, 0.761]",3,0.000408
ducks,,[],o_vice_hydromarch,0.00030525,False,gemini-3.1-flash-lite,3,5.5499999999999994e-05,Who is the current Vice-Hydromarch of the Quack-Federa-tion?,out_of_scope,"['quack_federation_governance.md', 'duck_wars_extended_history.md', 'the_duck_wars.md']","[0.7537, 0.7094, 0.7058]",3,0.00036075
ducks,,[],o_current_spong_leaders,0.00031475,False,gemini-3.1-flash-lite,3,0.000102,Who currently leads the Absorbant Empire of Spong's military forces?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.7023, 0.6967, 0.6945]",3,0.00041674999999999997
ducks,,[],o_splashport_uni_year,0.0001515,False,gemini-3.1-flash-lite,1,5.7e-05,In what cycle was the University of Splashport founded?,out_of_scope,['isoprene_planetary_survey.md'],[0.6544],3,0.0002085
ducks,,[],o_riverdrake_population,0.0004055,False,gemini-3.1-flash-lite,3,2.4e-05,How many Riverdrakes are estimated to remain in the wild on Isoprene?,out_of_scope,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'isoprene_planetary_survey.md']","[0.7208, 0.7045, 0.7034]",3,0.0004295
ducks,,[],o_paddle_populations,0.00015175,False,gemini-3.1-flash-lite,1,8.25e-05,What is the population of each of the thirteen Paddles?,out_of_scope,['isoprene_planetary_survey.md'],[0.7287],3,0.00023425
ducks,,[],o_hydromarch_age,0.00021275,False,gemini-3.1-flash-lite,2,2.85e-05,"How old is the current Hydromarch, Plumage Stillwater?",out_of_scope,"['quack_federation_governance.md', 'duck_wars_extended_history.md']","[0.6629, 0.659]",3,0.00024124999999999998
ducks,,[],o_mark_v_failure_rate,,True,,0,,What is the operational failure rate of the Mark-V Bubble Shield?,out_of_scope,[],[],3,
ducks,,[],o_next_council_election,,True,,0,,What is the date of the next Tide Council general election?,out_of_scope,[],[],3,
ducks,,[],o_federation_total_population,0.0003865,False,gemini-3.1-flash-lite,3,3.15e-05,What is the total population of the Quack-Federa-tion across all worlds?,out_of_scope,"['quack_federation_governance.md', 'the_duck_wars.md', 'species_compendium.md']","[0.7287, 0.7185, 0.707]",3,0.000418
ducks,,[],o_glossy_feather_fate,0.00026525,False,gemini-3.1-flash-lite,3,7.049999999999999e-05,What ultimately became of the survey vessel Glossy Feather after it filed its curiosity report?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'isoprene_planetary_survey.md']","[0.6951, 0.6635, 0.6633]",3,0.00033575
