dataset,error,expected_docs,id,input_cost_usd,matched,model,num_returned,output_cost_usd,query,query_type,returned_docs,returned_scores,top_k,total_cost_usd
ducks,,"['galactic_gazetteer.md', 'duck_technology.md']",m_squeak_drive_origin,0.00015125,False,gemini-3.1-flash-lite,1,9.900000000000001e-05,"Which moon's natural acoustic phenomenon inspired the Squeak Drive, and what does the Squeak Drive itself do to a starship's water exhaust?",multi_hop,['isoprene_planetary_survey.md'],[-0.0313],3,0.00025025
ducks,,"['galactic_gazetteer.md', 'duck_wars_extended_history.md']",m_loofah_geography_battle,0.000395,False,gemini-3.1-flash-lite,3,0.0001785,"What kind of material makes up the Loofah Line, and why was driving the Spong fleet into it militarily decisive?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.1496, 0.122, 0.0151]",3,0.0005735
ducks,,"['galactic_gazetteer.md', 'isoprene_planetary_survey.md']",m_elastos_processing,0.000133,False,gemini-3.1-flash-lite,1,4.6500000000000005e-05,"What material does the Federation harvest on Elastos, and where on Isoprene is that material further compounded for industrial use?",multi_hop,['quack_federation_governance.md'],[0.6294],3,0.00017950000000000003
ducks,,"['species_compendium.md', 'quack_federation_governance.md']",m_paddles_council_voting,0.00029875,False,gemini-3.1-flash-lite,2,2.55e-05,How many Paddles exist and how many seats does each hold in the Tide Council?,multi_hop,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.9769, 0.6792]",3,0.00032425000000000005
ducks,,"['duck_wars_extended_history.md', 'species_compendium.md']",m_drainer_against_spong_biology,0.00024525,False,gemini-3.1-flash-lite,2,0.0001005,"Why was the Drainer weapon initially so effective against Federation ships, given the colonial body structure of the Spong themselves?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[0.5338, -0.4269]",3,0.00034575000000000003
ducks,,"['galactic_gazetteer.md', 'species_compendium.md']",m_bar_precursor,,False,,0,,"What is the Bar, and how is it classified under the Office of Xenology's significance tiers?",multi_hop,[],[],3,
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_reedwater_league_ancestry,0.00028475,True,gemini-3.1-flash-lite,2,0.0002835,"Which pre-Federation polity is the institutional ancestor of the Tide Council, and how is the modern Council composed?",multi_hop,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.2449, -0.1335]",3,0.00056825
ducks,,"['isoprene_planetary_survey.md', 'species_compendium.md']",m_bristlers_pendweather,0.000107,False,gemini-3.1-flash-lite,1,0.0001245,"What protocol governs Federation contact with Bristle, and what underlying behavior of the Bristlers prompted it?",multi_hop,['species_compendium.md'],[0.282],3,0.0002315
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_sap_drinker_polymer,0.00041525,True,gemini-3.1-flash-lite,3,7.950000000000001e-05,"What is the dominant tree species of the Isoprene polymer forests, and what is its sap used for at a Federation-wide level?",multi_hop,"['isoprene_planetary_survey.md', 'isoprene_planetary_survey.md', 'quack_federation_governance.md']","[0.4841, -0.4538, -0.4792]",3,0.00049475
ducks,,"['isoprene_planetary_survey.md', 'quack_federation_governance.md']",m_first_squadron_doctrine,0.00028675,False,gemini-3.1-flash-lite,2,0.0001305,"Where is the First Squadron based, and what has been the Fleet's standing doctrine since the Battle of the Loofah Line?",multi_hop,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[-0.1066, -0.2993]",3,0.00041725
ducks,,"['duck_wars_extended_history.md', 'isoprene_planetary_survey.md']",m_waddles_legacy,,False,,0,,"What did Commodore Waddles do after retiring, and what is his canonical written work?",multi_hop,[],[],3,
ducks,,"['duck_wars_extended_history.md', 'quack_federation_governance.md']",m_stillwater_lineage,0.0001515,False,gemini-3.1-flash-lite,1,7.35e-05,"Which Hydromarch promoted Waddles to operational command during the war, and which current Hydromarch shares his Paddle name?",multi_hop,['duck_wars_extended_history.md'],[0.4211],3,0.000225
ducks,,[],o_hydromarch_salary,,True,,0,,What is the annual salary of the Hydromarch in Drops?,out_of_scope,[],[],3,
ducks,,[],o_spong_population,,True,,0,,What is the total population of the Absorbant Empire of Spong?,out_of_scope,[],[],3,
ducks,,[],o_precursor_morphology,,True,,0,,What did the Precursors look like physically?,out_of_scope,[],[],3,
ducks,,[],o_wisp_memory_mechanism,0.0001065,False,gemini-3.1-flash-lite,1,1.65e-05,By what biological mechanism do Mistral Wisps retain memory across dispersal and re-formation?,out_of_scope,['species_compendium.md'],[0.4396],3,0.000123
ducks,,[],o_suds_post_armistice,0.00039375,False,gemini-3.1-flash-lite,3,8.7e-05,What happened to Admiral Suds after he was returned to Spong custody under the Loofah Accord?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'duck_wars_extended_history.md']","[1.4598, 0.5168, -0.3789]",3,0.00048075
ducks,,[],o_vice_hydromarch,0.0003335,False,gemini-3.1-flash-lite,3,6.75e-05,Who is the current Vice-Hydromarch of the Quack-Federa-tion?,out_of_scope,"['quack_federation_governance.md', 'duck_wars_extended_history.md', 'quack_federation_governance.md']","[0.2317, -0.172, -0.2283]",3,0.000401
ducks,,[],o_current_spong_leaders,0.000345,False,gemini-3.1-flash-lite,3,3.6e-05,Who currently leads the Absorbant Empire of Spong's military forces?,out_of_scope,"['duck_wars_extended_history.md', 'duck_wars_extended_history.md', 'the_duck_wars.md']","[0.1293, -0.097, -0.1483]",3,0.000381
ducks,,[],o_splashport_uni_year,0.0001515,False,gemini-3.1-flash-lite,1,6.15e-05,In what cycle was the University of Splashport founded?,out_of_scope,['isoprene_planetary_survey.md'],[0.1709],3,0.000213
ducks,,[],o_riverdrake_population,,True,,0,,How many Riverdrakes are estimated to remain in the wild on Isoprene?,out_of_scope,[],[],3,
ducks,,[],o_paddle_populations,0.00015175,False,gemini-3.1-flash-lite,1,8.099999999999999e-05,What is the population of each of the thirteen Paddles?,out_of_scope,['isoprene_planetary_survey.md'],[2.0713],3,0.00023275
ducks,,[],o_hydromarch_age,,True,,0,,"How old is the current Hydromarch, Plumage Stillwater?",out_of_scope,[],[],3,
ducks,,[],o_mark_v_failure_rate,,True,,0,,What is the operational failure rate of the Mark-V Bubble Shield?,out_of_scope,[],[],3,
ducks,,[],o_next_council_election,,True,,0,,What is the date of the next Tide Council general election?,out_of_scope,[],[],3,
ducks,,[],o_federation_total_population,0.000299,False,gemini-3.1-flash-lite,2,7.950000000000001e-05,What is the total population of the Quack-Federa-tion across all worlds?,out_of_scope,"['quack_federation_governance.md', 'isoprene_planetary_survey.md']","[0.0351, -0.4091]",3,0.00037850000000000004
ducks,,[],o_glossy_feather_fate,0.00014,False,gemini-3.1-flash-lite,1,6.6e-05,What ultimately became of the survey vessel Glossy Feather after it filed its curiosity report?,out_of_scope,['duck_wars_extended_history.md'],[-0.0486],3,0.000206
